model,method,dataset,position,layer,seed,K,lambda_k,max_overlap
llama3_8b,CCS,amazon,period,15,11,32,0.6971025282113662,0.32804555810929886
llama3_8b,CCS,amazon,period,15,11,64,0.7501887169182105,0.32804555810929886
llama3_8b,CCS,amazon,period,15,11,128,0.7908372181658803,0.32804555810929886
llama3_8b,CCS,amazon,period,15,12,1,0.008872067814658848,0.008872067814658848
llama3_8b,CCS,amazon,period,15,12,2,0.04026771900965042,0.03927818232724443
llama3_8b,CCS,amazon,period,15,12,4,0.12234859772751816,0.11474170324980235
llama3_8b,CCS,amazon,period,15,12,8,0.4523362547119246,0.32861610424861465
llama3_8b,CCS,amazon,period,15,12,16,0.6317212766076914,0.32861610424861465
llama3_8b,CCS,amazon,period,15,12,32,0.6903405978580874,0.32861610424861465
llama3_8b,CCS,amazon,period,15,12,64,0.7387922185132425,0.32861610424861465
llama3_8b,CCS,amazon,period,15,12,128,0.7791978556565337,0.32861610424861465
llama3_8b,CCS,amazon,period,15,13,1,0.009593247830310334,0.009593247830310334
llama3_8b,CCS,amazon,period,15,13,2,0.04295495415094455,0.041870009340529105
llama3_8b,CCS,amazon,period,15,13,4,0.12300386363312542,0.11467895775823242
llama3_8b,CCS,amazon,period,15,13,8,0.4533326823730811,0.3261924278765749
llama3_8b,CCS,amazon,period,15,13,16,0.6303357742176431,0.3261924278765749
llama3_8b,CCS,amazon,period,15,13,32,0.6902008328732312,0.3261924278765749
llama3_8b,CCS,amazon,period,15,13,64,0.744042379363167,0.3261924278765749
llama3_8b,CCS,amazon,period,15,13,128,0.7831599600509308,0.3261924278765749
llama3_8b,CCS,amazon,period,15,14,1,0.010516711405813386,0.010516711405813386
llama3_8b,CCS,amazon,period,15,14,2,0.04342933910982229,0.042136756836790065
llama3_8b,CCS,amazon,period,15,14,4,0.12249484327433072,0.1139571594110762
llama3_8b,CCS,amazon,period,15,14,8,0.45081779727989235,0.32500506758251135
llama3_8b,CCS,amazon,period,15,14,16,0.6317949540976892,0.32500506758251135
llama3_8b,CCS,amazon,period,15,14,32,0.6899181727305875,0.32500506758251135
llama3_8b,CCS,amazon,period,15,14,64,0.7428930495978975,0.32500506758251135
llama3_8b,CCS,amazon,period,15,14,128,0.7834639338304739,0.32500506758251135
llama3_8b,CCS,amazon,period,15,15,1,0.009894860254282654,0.009894860254282654
llama3_8b,CCS,amazon,period,15,15,2,0.04284043454288829,0.04168206535635816
llama3_8b,CCS,amazon,period,15,15,4,0.12215530524565348,0.113748704391849
llama3_8b,CCS,amazon,period,15,15,8,0.451541887810391,0.3258661134500267
llama3_8b,CCS,amazon,period,15,15,16,0.6287306729861101,0.3258661134500267
llama3_8b,CCS,amazon,period,15,15,32,0.6861434596964486,0.3258661134500267
llama3_8b,CCS,amazon,period,15,15,64,0.7368432386286115,0.3258661134500267
llama3_8b,CCS,amazon,period,15,15,128,0.7769755214793411,0.3258661134500267
llama3_8b,CCS,amazon,period,15,16,1,0.0097203383981649,0.0097203383981649
llama3_8b,CCS,amazon,period,15,16,2,0.0432267378367542,0.042119661506624655
llama3_8b,CCS,amazon,period,15,16,4,0.1227598393654431,0.1141824164218199
llama3_8b,CCS,amazon,period,15,16,8,0.4520080915966921,0.3260793953263619
llama3_8b,CCS,amazon,period,15,16,16,0.6287250232465826,0.3260793953263619
llama3_8b,CCS,amazon,period,15,16,32,0.6869425744523778,0.3260793953263619
llama3_8b,CCS,amazon,period,15,16,64,0.7377999292107216,0.3260793953263619
llama3_8b,CCS,amazon,period,15,16,128,0.777569865464992,0.3260793953263619
llama3_8b,CCS,amazon,period,15,17,1,0.009143877552655099,0.009143877552655099
llama3_8b,CCS,amazon,period,15,17,2,0.04275895407450515,0.04176981753428773
llama3_8b,CCS,amazon,period,15,17,4,0.12488517162896592,0.11687212611846882
llama3_8b,CCS,amazon,period,15,17,8,0.46168216671962453,0.33306400245984386
llama3_8b,CCS,amazon,period,15,17,16,0.6397679534284587,0.33306400245984386
llama3_8b,CCS,amazon,period,15,17,32,0.7004933601712777,0.33306400245984386
llama3_8b,CCS,amazon,period,15,17,64,0.753513285212719,0.33306400245984386
llama3_8b,CCS,amazon,period,15,17,128,0.7934114940323624,0.33306400245984386
llama3_8b,CCS,amazon,period,15,18,1,0.009772595576010071,0.009772595576010071
llama3_8b,CCS,amazon,period,15,18,2,0.04246274972873878,0.0413228930525593
llama3_8b,CCS,amazon,period,15,18,4,0.12337613676354599,0.11528326814158257
llama3_8b,CCS,amazon,period,15,18,8,0.4541650475190453,0.3272762990604827
llama3_8b,CCS,amazon,period,15,18,16,0.6320946132753054,0.3272762990604827
llama3_8b,CCS,amazon,period,15,18,32,0.6909252285766306,0.3272762990604827
llama3_8b,CCS,amazon,period,15,18,64,0.7438098189659158,0.3272762990604827
llama3_8b,CCS,amazon,period,15,18,128,0.784260418893286,0.3272762990604827
llama3_8b,CCS,amazon,period,15,19,1,0.009179616154460932,0.009179616154460932
llama3_8b,CCS,amazon,period,15,19,2,0.042166381101941285,0.04115505245399295
llama3_8b,CCS,amazon,period,15,19,4,0.12457609528275611,0.11668417390499802
llama3_8b,CCS,amazon,period,15,19,8,0.45934932868202005,0.3325359987437976
llama3_8b,CCS,amazon,period,15,19,16,0.6405270406767462,0.3325359987437976
llama3_8b,CCS,amazon,period,15,19,32,0.6998091471298514,0.3325359987437976
llama3_8b,CCS,amazon,period,15,19,64,0.7491311316864362,0.3325359987437976
llama3_8b,CCS,amazon,period,15,19,128,0.7890932097553115,0.3325359987437976
llama3_8b,CCS,amazon,period,15,20,1,0.010162813816333653,0.010162813816333653
llama3_8b,CCS,amazon,period,15,20,2,0.04246653319674285,0.04123255579132344
llama3_8b,CCS,amazon,period,15,20,4,0.12304912382185246,0.11493965840190731
llama3_8b,CCS,amazon,period,15,20,8,0.45404526563578096,0.32756435126624395
llama3_8b,CCS,amazon,period,15,20,16,0.6350120620282247,0.32756435126624395
llama3_8b,CCS,amazon,period,15,20,32,0.6929427129664952,0.32756435126624395
llama3_8b,CCS,amazon,period,15,20,64,0.74612842687507,0.32756435126624395
llama3_8b,CCS,amazon,period,15,20,128,0.7866099833746304,0.32756435126624395
llama3_8b,CCS,amazon,period,15,21,1,0.00958446707406909,0.00958446707406909
llama3_8b,CCS,amazon,period,15,21,2,0.04285782386071432,0.04177237193387634
llama3_8b,CCS,amazon,period,15,21,4,0.12298267768419477,0.11474486524948065
llama3_8b,CCS,amazon,period,15,21,8,0.4532916058129384,0.32724525107026353
llama3_8b,CCS,amazon,period,15,21,16,0.630669189943717,0.32724525107026353
llama3_8b,CCS,amazon,period,15,21,32,0.690156063878781,0.32724525107026353
llama3_8b,CCS,amazon,period,15,21,64,0.7428436456716022,0.32724525107026353
llama3_8b,CCS,amazon,period,15,21,128,0.7827730868238417,0.32724525107026353
llama3_8b,CCS,amazon,period,15,22,1,0.010415206908541344,0.010415206908541344
llama3_8b,CCS,amazon,period,15,22,2,0.042902228486362645,0.041618801930718034
llama3_8b,CCS,amazon,period,15,22,4,0.12192589354677712,0.11349922253106587
llama3_8b,CCS,amazon,period,15,22,8,0.4506560157030115,0.3266169577938093
llama3_8b,CCS,amazon,period,15,22,16,0.6277037150350004,0.3266169577938093
llama3_8b,CCS,amazon,period,15,22,32,0.6860514552646985,0.3266169577938093
llama3_8b,CCS,amazon,period,15,22,64,0.7379631170695654,0.3266169577938093
llama3_8b,CCS,amazon,period,15,22,128,0.7778860288605404,0.3266169577938093
llama3_8b,CCS,amazon,period,15,23,1,0.009042040052171631,0.009042040052171631
llama3_8b,CCS,amazon,period,15,23,2,0.04342957057559876,0.04247786614315551
llama3_8b,CCS,amazon,period,15,23,4,0.12473986826988133,0.11637031522432623
llama3_8b,CCS,amazon,period,15,23,8,0.4574855310057233,0.32991110515762034
llama3_8b,CCS,amazon,period,15,23,16,0.6343408615528507,0.32991110515762034
llama3_8b,CCS,amazon,period,15,23,32,0.6947964347465074,0.32991110515762034
llama3_8b,CCS,amazon,period,15,23,64,0.7496215946754177,0.32991110515762034
llama3_8b,CCS,amazon,period,15,23,128,0.7899712779392429,0.32991110515762034
llama3_8b,CCS,amazon,period,15,24,1,0.009215257400582462,0.009215257400582462
llama3_8b,CCS,amazon,period,15,24,2,0.04224247499053454,0.04122506184794567
llama3_8b,CCS,amazon,period,15,24,4,0.12424373570505605,0.1161504303092164
llama3_8b,CCS,amazon,period,15,24,8,0.46014068038446126,0.33322573806423167
llama3_8b,CCS,amazon,period,15,24,16,0.6404148897141755,0.33322573806423167
llama3_8b,CCS,amazon,period,15,24,32,0.6992123454387459,0.33322573806423167
llama3_8b,CCS,amazon,period,15,24,64,0.7476096438488942,0.33322573806423167
llama3_8b,CCS,amazon,period,15,24,128,0.7869167436088688,0.33322573806423167
llama3_8b,CCS,amazon,period,15,25,1,0.010529638509104816,0.010529638509104816
llama3_8b,CCS,amazon,period,15,25,2,0.043399679073612474,0.04210295543735776
llama3_8b,CCS,amazon,period,15,25,4,0.12280736176594438,0.11422664768014655
llama3_8b,CCS,amazon,period,15,25,8,0.4533398762205552,0.3286660729034352
llama3_8b,CCS,amazon,period,15,25,16,0.635376706185562,0.3286660729034352
llama3_8b,CCS,amazon,period,15,25,32,0.6934926945200524,0.3286660729034352
llama3_8b,CCS,amazon,period,15,25,64,0.7460121313816421,0.3286660729034352
llama3_8b,CCS,amazon,period,15,25,128,0.7867071739519232,0.3286660729034352
llama3_8b,CCS,amazon,period,15,26,1,0.009451356855846325,0.009451356855846325
llama3_8b,CCS,amazon,period,15,26,2,0.04384034156412442,0.04280943122773931
llama3_8b,CCS,amazon,period,15,26,4,0.12345368598549612,0.11484282068928175
llama3_8b,CCS,amazon,period,15,26,8,0.4551196861424976,0.32709609268523665
llama3_8b,CCS,amazon,period,15,26,16,0.6330815135962592,0.32709609268523665
llama3_8b,CCS,amazon,period,15,26,32,0.6932541238652272,0.32709609268523665
llama3_8b,CCS,amazon,period,15,26,64,0.7469844326602766,0.32709609268523665
llama3_8b,CCS,amazon,period,15,26,128,0.7868884374373637,0.32709609268523665
llama3_8b,CCS,amazon,period,15,27,1,0.010330942481505206,0.010330942481505206
llama3_8b,CCS,amazon,period,15,27,2,0.04338731052175884,0.0421394155364708
llama3_8b,CCS,amazon,period,15,27,4,0.12151183245716671,0.11285437640067686
llama3_8b,CCS,amazon,period,15,27,8,0.4502391873094435,0.32575965341768265
llama3_8b,CCS,amazon,period,15,27,16,0.6279838940136221,0.32575965341768265
llama3_8b,CCS,amazon,period,15,27,32,0.6866002617131396,0.32575965341768265
llama3_8b,CCS,amazon,period,15,27,64,0.7374276021510341,0.32575965341768265
llama3_8b,CCS,amazon,period,15,27,128,0.7777897124180451,0.32575965341768265
llama3_8b,CCS,amazon,period,15,28,1,0.008480503564167114,0.008480503564167114
llama3_8b,CCS,amazon,period,15,28,2,0.04361059887985019,0.04277809479111172
llama3_8b,CCS,amazon,period,15,28,4,0.12508547400723544,0.1165432378818865
llama3_8b,CCS,amazon,period,15,28,8,0.46230186351753505,0.33474843703219237
llama3_8b,CCS,amazon,period,15,28,16,0.6438618084044597,0.33474843703219237
llama3_8b,CCS,amazon,period,15,28,32,0.7020757359781212,0.33474843703219237
llama3_8b,CCS,amazon,period,15,28,64,0.7514703514947068,0.33474843703219237
llama3_8b,CCS,amazon,period,15,28,128,0.790594877015493,0.33474843703219237
llama3_8b,CCS,amazon,period,15,29,1,0.009572977060444885,0.009572977060444885
llama3_8b,CCS,amazon,period,15,29,2,0.042210439147714426,0.04111057386175847
llama3_8b,CCS,amazon,period,15,29,4,0.12405749181493528,0.11605044923773623
llama3_8b,CCS,amazon,period,15,29,8,0.45901816786234045,0.3323692479869559
llama3_8b,CCS,amazon,period,15,29,16,0.6401341912340673,0.3323692479869559
llama3_8b,CCS,amazon,period,15,29,32,0.6998645426562969,0.3323692479869559
llama3_8b,CCS,amazon,period,15,29,64,0.7500795278303716,0.3323692479869559
llama3_8b,CCS,amazon,period,15,29,128,0.7896808952991954,0.3323692479869559
llama3_8b,L_conf,amazon,answer,15,0,1,0.3969463068968185,0.3969463068968185
llama3_8b,L_conf,amazon,answer,15,0,2,0.6572458821477506,0.5238375502397205
llama3_8b,L_conf,amazon,answer,15,0,4,0.662417293977569,0.5238375502397205
llama3_8b,L_conf,amazon,answer,15,0,8,0.6718391480647686,0.5238375502397205
llama3_8b,L_conf,amazon,answer,15,0,16,0.6916944353043039,0.5238375502397205
llama3_8b,L_conf,amazon,answer,15,0,32,0.7074731531730838,0.5238375502397205
llama3_8b,L_conf,amazon,answer,15,0,64,0.7288100605668205,0.5238375502397205
llama3_8b,L_conf,amazon,answer,15,0,128,0.7435943052731335,0.5238375502397205
llama3_8b,L_conf,amazon,answer,15,1,1,0.29940243504251285,0.29940243504251285
llama3_8b,L_conf,amazon,answer,15,1,2,0.6191781748498705,0.5419776693748836
llama3_8b,L_conf,amazon,answer,15,1,4,0.6192491754164174,0.5419776693748836
llama3_8b,L_conf,amazon,answer,15,1,8,0.6265642447429176,0.5419776693748836
llama3_8b,L_conf,amazon,answer,15,1,16,0.6379915874873264,0.5419776693748836
llama3_8b,L_conf,amazon,answer,15,1,32,0.6494575248325202,0.5419776693748836
llama3_8b,L_conf,amazon,answer,15,1,64,0.6814736405164604,0.5419776693748836
llama3_8b,L_conf,amazon,answer,15,1,128,0.71019016406151,0.5419776693748836
llama3_8b,L_conf,amazon,answer,15,2,1,0.3014669956930322,0.3014669956930322
llama3_8b,L_conf,amazon,answer,15,2,2,0.6270187880498078,0.5497910612908027
llama3_8b,L_conf,amazon,answer,15,2,4,0.6271356976634133,0.5497910612908027
llama3_8b,L_conf,amazon,answer,15,2,8,0.635589249555301,0.5497910612908027
llama3_8b,L_conf,amazon,answer,15,2,16,0.6475811269939553,0.5497910612908027
llama3_8b,L_conf,amazon,answer,15,2,32,0.6585971156260229,0.5497910612908027
llama3_8b,L_conf,amazon,answer,15,2,64,0.6893620664816772,0.5497910612908027
llama3_8b,L_conf,amazon,answer,15,2,128,0.7190855672778572,0.5497910612908027
llama3_8b,L_conf,amazon,answer,15,3,1,0.525703627567888,0.525703627567888
llama3_8b,L_conf,amazon,answer,15,3,2,0.7227825720720037,0.525703627567888
llama3_8b,L_conf,amazon,answer,15,3,4,0.7390470008476784,0.525703627567888
llama3_8b,L_conf,amazon,answer,15,3,8,0.741960543597939,0.525703627567888
llama3_8b,L_conf,amazon,answer,15,3,16,0.753981585569694,0.525703627567888
llama3_8b,L_conf,amazon,answer,15,3,32,0.7661695552060691,0.525703627567888
llama3_8b,L_conf,amazon,answer,15,3,64,0.7822537689331179,0.525703627567888
llama3_8b,L_conf,amazon,answer,15,3,128,0.7984811784843098,0.525703627567888
llama3_8b,L_conf,amazon,answer,15,4,1,0.3054369293728361,0.3054369293728361
llama3_8b,L_conf,amazon,answer,15,4,2,0.6312107784021171,0.5523905583428266
llama3_8b,L_conf,amazon,answer,15,4,4,0.6320479268424799,0.5523905583428266
llama3_8b,L_conf,amazon,answer,15,4,8,0.6375761766656436,0.5523905583428266
llama3_8b,L_conf,amazon,answer,15,4,16,0.6459241023280726,0.5523905583428266
llama3_8b,L_conf,amazon,answer,15,4,32,0.6584768780120815,0.5523905583428266
llama3_8b,L_conf,amazon,answer,15,4,64,0.6885423027139188,0.5523905583428266
llama3_8b,L_conf,amazon,answer,15,4,128,0.7177462353659511,0.5523905583428266
llama3_8b,L_conf,amazon,answer,15,5,1,0.34040434271045233,0.34040434271045233
llama3_8b,L_conf,amazon,answer,15,5,2,0.6730805761782528,0.580656822479779
llama3_8b,L_conf,amazon,answer,15,5,4,0.6775398546485184,0.580656822479779
llama3_8b,L_conf,amazon,answer,15,5,8,0.6779663641827485,0.580656822479779
llama3_8b,L_conf,amazon,answer,15,5,16,0.6893823497856552,0.580656822479779
llama3_8b,L_conf,amazon,answer,15,5,32,0.7092384004190672,0.580656822479779
llama3_8b,L_conf,amazon,answer,15,5,64,0.7332957302575198,0.580656822479779
llama3_8b,L_conf,amazon,answer,15,5,128,0.7566317203203986,0.580656822479779
llama3_8b,L_conf,amazon,answer,15,6,1,0.4260449985154966,0.4260449985154966
llama3_8b,L_conf,amazon,answer,15,6,2,0.6325654757115319,0.4675732459220556
llama3_8b,L_conf,amazon,answer,15,6,4,0.6338160241954094,0.4675732459220556
llama3_8b,L_conf,amazon,answer,15,6,8,0.6507918132647555,0.4675732459220556
llama3_8b,L_conf,amazon,answer,15,6,16,0.6598865061938121,0.4675732459220556
llama3_8b,L_conf,amazon,answer,15,6,32,0.673328675522205,0.4675732459220556
llama3_8b,L_conf,amazon,answer,15,6,64,0.6924033713275233,0.4675732459220556
llama3_8b,L_conf,amazon,answer,15,6,128,0.7134818738711,0.4675732459220556
llama3_8b,L_conf,amazon,answer,15,7,1,0.3058718004869894,0.3058718004869894
llama3_8b,L_conf,amazon,answer,15,7,2,0.6365311918299947,0.5582243275237662
llama3_8b,L_conf,amazon,answer,15,7,4,0.6372338229301009,0.5582243275237662
llama3_8b,L_conf,amazon,answer,15,7,8,0.6433145477472075,0.5582243275237662
llama3_8b,L_conf,amazon,answer,15,7,16,0.6516426872257712,0.5582243275237662
llama3_8b,L_conf,amazon,answer,15,7,32,0.6640320139791346,0.5582243275237662
llama3_8b,L_conf,amazon,answer,15,7,64,0.6926558595132974,0.5582243275237662
llama3_8b,L_conf,amazon,answer,15,7,128,0.7224673079747403,0.5582243275237662
llama3_8b,L_conf,amazon,answer,15,8,1,0.32777996106268464,0.32777996106268464
llama3_8b,L_conf,amazon,answer,15,8,2,0.6622005823474841,0.5753867467947903
llama3_8b,L_conf,amazon,answer,15,8,4,0.6626129110213269,0.5753867467947903
llama3_8b,L_conf,amazon,answer,15,8,8,0.669671904530859,0.5753867467947903
llama3_8b,L_conf,amazon,answer,15,8,16,0.679589790527273,0.5753867467947903
llama3_8b,L_conf,amazon,answer,15,8,32,0.6937179266274051,0.5753867467947903
llama3_8b,L_conf,amazon,answer,15,8,64,0.7209042547336917,0.5753867467947903
llama3_8b,L_conf,amazon,answer,15,8,128,0.7479654506582392,0.5753867467947903
llama3_8b,L_conf,amazon,answer,15,9,1,0.44481893336377815,0.44481893336377815
llama3_8b,L_conf,amazon,answer,15,9,2,0.6405753343311339,0.4609478012471202
llama3_8b,L_conf,amazon,answer,15,9,4,0.6547228075568574,0.4609478012471202
llama3_8b,L_conf,amazon,answer,15,9,8,0.6668733399551979,0.4609478012471202
llama3_8b,L_conf,amazon,answer,15,9,16,0.6801442602401383,0.4609478012471202
llama3_8b,L_conf,amazon,answer,15,9,32,0.691936264019375,0.4609478012471202
llama3_8b,L_conf,amazon,answer,15,9,64,0.7122445683233907,0.4609478012471202
llama3_8b,L_conf,amazon,answer,15,9,128,0.7362247106005726,0.4609478012471202
llama3_8b,L_conf,amazon,answer,15,10,1,0.47555452373995377,0.47555452373995377
llama3_8b,L_conf,amazon,answer,15,10,2,0.6752411991015409,0.4793731030361971
llama3_8b,L_conf,amazon,answer,15,10,4,0.6798477361837059,0.4793731030361971
llama3_8b,L_conf,amazon,answer,15,10,8,0.682865147852808,0.4793731030361971
llama3_8b,L_conf,amazon,answer,15,10,16,0.6966215072328054,0.4793731030361971
llama3_8b,L_conf,amazon,answer,15,10,32,0.7116976258950075,0.4793731030361971
llama3_8b,L_conf,amazon,answer,15,10,64,0.7301011267710007,0.4793731030361971
llama3_8b,L_conf,amazon,answer,15,10,128,0.7493755226704437,0.4793731030361971
llama3_8b,L_conf,amazon,answer,15,11,1,0.3144015241879321,0.3144015241879321
llama3_8b,L_conf,amazon,answer,15,11,2,0.657704147854011,0.5776905985842905
llama3_8b,L_conf,amazon,answer,15,11,4,0.660388836955425,0.5776905985842905
llama3_8b,L_conf,amazon,answer,15,11,8,0.6627026149228679,0.5776905985842905
llama3_8b,L_conf,amazon,answer,15,11,16,0.6692080335764677,0.5776905985842905
llama3_8b,L_conf,amazon,answer,15,11,32,0.6828439783261772,0.5776905985842905
llama3_8b,L_conf,amazon,answer,15,11,64,0.7141594681952754,0.5776905985842905
llama3_8b,L_conf,amazon,answer,15,11,128,0.7358504040573823,0.5776905985842905
llama3_8b,L_conf,amazon,answer,15,12,1,0.43174339066742584,0.43174339066742584
llama3_8b,L_conf,amazon,answer,15,12,2,0.6608427440836668,0.5003106805006517
llama3_8b,L_conf,amazon,answer,15,12,4,0.6625383961103462,0.5003106805006517
llama3_8b,L_conf,amazon,answer,15,12,8,0.6714591100256505,0.5003106805006517
llama3_8b,L_conf,amazon,answer,15,12,16,0.6834011647263192,0.5003106805006517
llama3_8b,L_conf,amazon,answer,15,12,32,0.6972613554928802,0.5003106805006517
llama3_8b,L_conf,amazon,answer,15,12,64,0.7144438470383255,0.5003106805006517
llama3_8b,L_conf,amazon,answer,15,12,128,0.7340857201342172,0.5003106805006517
llama3_8b,L_conf,amazon,answer,15,13,1,0.3387849715886947,0.3387849715886947
llama3_8b,L_conf,amazon,answer,15,13,2,0.6652253942608104,0.5724941643327887
llama3_8b,L_conf,amazon,answer,15,13,4,0.669774902518556,0.5724941643327887
llama3_8b,L_conf,amazon,answer,15,13,8,0.680313558974191,0.5724941643327887
llama3_8b,L_conf,amazon,answer,15,13,16,0.6851749712176166,0.5724941643327887
llama3_8b,L_conf,amazon,answer,15,13,32,0.7028133181604248,0.5724941643327887
llama3_8b,L_conf,amazon,answer,15,13,64,0.7233611476328555,0.5724941643327887
llama3_8b,L_conf,amazon,answer,15,13,128,0.7516426715040696,0.5724941643327887
llama3_8b,L_conf,amazon,answer,15,14,1,0.3308072369008194,0.3308072369008194
llama3_8b,L_conf,amazon,answer,15,14,2,0.7162377785219611,0.6352661862527541
llama3_8b,L_conf,amazon,answer,15,14,4,0.7233415566029832,0.6352661862527541
llama3_8b,L_conf,amazon,answer,15,14,8,0.7321389093755372,0.6352661862527541
llama3_8b,L_conf,amazon,answer,15,14,16,0.7460547608695894,0.6352661862527541
llama3_8b,L_conf,amazon,answer,15,14,32,0.7549991141173551,0.6352661862527541
